0, 120, candidates {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.169543326
    severity: HARM_SEVERITY_LOW
    severity_score: 0.22919
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.187429965
    severity: HARM_SEVERITY_LOW
    severity_score: 0.23353152
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.534551799
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.407451242
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.346099138
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.400221854
  }
}
usage_metadata {
  prompt_token_count: 851421
  candidates_token_count: 468
  total_token_count: 851889
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 960 seconds to 1080 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1080 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1080, 1200, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1080,\n    \"endOffset\": 1096,\n    \"chapterSummary\": \"A woman in a green shirt and white pants is speaking to someone off-camera. She is talking about how she and her sister were abused by their neighbor. \"\n  },\n  {\n    \"startOffset\": 1096,\n    \"endOffset\": 1112,\n    \"chapterSummary\": \"She says the abuse started when she was 4 1/2 and continued until she was 10. She says she doesn\'t know how many times she was raped. \"\n  },\n  {\n    \"startOffset\": 1112,\n    \"endOffset\": 1128,\n    \"chapterSummary\": \"She says the man was a known pedophile and that the police took her complaint but didn\'t do anything. Her parents were very young when the abuse started.  \"\n  },\n  {\n    \"startOffset\": 1128,\n    \"endOffset\": 1144,\n    \"chapterSummary\": \"The woman speaking is Madeleine West, famous Australian actor.  She is talking about how she was abused by her neighbor Peter White. \"\n  },\n  {\n    \"startOffset\": 1144,\n    \"endOffset\": 1160,\n    \"chapterSummary\": \"The woman speaking is Madeleine West, famous Australian actor. She explains how she finally decided to go to the police. \"\n  },\n  {\n    \"startOffset\": 1160,\n    \"endOffset\": 1176,\n    \"chapterSummary\": \"The woman speaking is Madeleine West, famous Australian actor. She talks about how she confronted Peter White and how he didn\'t look at her. \"\n  },\n  {\n    \"startOffset\": 1176,\n    \"endOffset\": 1192,\n    \"chapterSummary\": \"The man speaking is a detective, Scott Tudnem.  He is speaking about how he was able to get a confession from Peter White. \"\n  },\n  {\n    \"startOffset\": 1192,\n    \"endOffset\": 1200,\n    \"chapterSummary\": \"Amanda Lee, a friend of Madeleine West, describes her experience with the abuse and how she feels about her past. \"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.177382961
    severity: HARM_SEVERITY_LOW
    severity_score: 0.235635638
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.196209416
    severity: HARM_SEVERITY_LOW
    severity_score: 0.232136011
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.556339324
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.417924613
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.371364594
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.424948812
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 544
  total_token_count: 851966
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1080 seconds to 1200 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1200 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1200, 1320, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1200,\n    \"endOffset\": 1216,\n    \"chapterSummary\": \"A man with a beard and tattoos talks about how he felt when he first saw Scott Tudnem.\"\n  },\n  {\n    \"startOffset\": 1216,\n    \"endOffset\": 1232,\n    \"chapterSummary\": \"A woman talks about the shame she feels regarding the abuse she suffered.\"\n  },\n  {\n    \"startOffset\": 1232,\n    \"endOffset\": 1248,\n    \"chapterSummary\": \"A man with a beard and tattoos talks about the kind of people who pick on vulnerable people.\"\n  },\n  {\n    \"startOffset\": 1248,\n    \"endOffset\": 1264,\n    \"chapterSummary\": \"A man talks about how the level of depravity of Peter White shocked him.\"\n  },\n  {\n    \"startOffset\": 1264,\n    \"endOffset\": 1280,\n    \"chapterSummary\": \"A woman talks about how she was abused by Peter White. She states that it started when she was 4.5 years old, and ended when she was 10 years old.\"\n  },\n  {\n    \"startOffset\": 1280,\n    \"endOffset\": 1296,\n    \"chapterSummary\": \"A woman describes Peter White as a pillar of society and a pillar of the community, saying everyone loved him.\"\n  },\n  {\n    \"startOffset\": 1296,\n    \"endOffset\": 1312,\n    \"chapterSummary\": \"A woman describes her experience of confronting Peter White and how his response did not make her feel any better.\"\n  },\n  {\n    \"startOffset\": 1312,\n    \"endOffset\": 1320,\n    \"chapterSummary\": \"A woman talks about how she feels regarding the abuse she suffered.\"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.170784414
    severity: HARM_SEVERITY_LOW
    severity_score: 0.225587174
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.188025609
    severity: HARM_SEVERITY_LOW
    severity_score: 0.229535222
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.540954173
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.402098596
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.357006907
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.409220785
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 467
  total_token_count: 851889
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1200 seconds to 1320 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1320 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1320, 1440, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1320,\n    \"endOffset\": 1336,\n    \"chapterSummary\": \"A woman discusses her experience of childhood abuse by Peter White.\"\n  },\n  {\n    \"startOffset\": 1336,\n    \"endOffset\": 1352,\n    \"chapterSummary\": \"A woman describes her abuser, Peter White, as a friendly neighbor who had a VHS player.\"\n  },\n  {\n    \"startOffset\": 1352,\n    \"endOffset\": 1368,\n    \"chapterSummary\": \"A woman describes the games her abuser would play.\"\n  },\n  {\n    \"startOffset\": 1368,\n    \"endOffset\": 1384,\n    \"chapterSummary\": \"A woman describes how she felt about being abused and how long it took to confront it.\"\n  },\n  {\n    \"startOffset\": 1384,\n    \"endOffset\": 1400,\n    \"chapterSummary\": \"A woman describes the moment she confronted her abuser.\"\n  },\n  {\n    \"startOffset\": 1400,\n    \"endOffset\": 1416,\n    \"chapterSummary\": \"A woman talks about her abuser\'s apology and how he couldn\'t remember the abuse.\"\n  },\n  {\n    \"startOffset\": 1416,\n    \"endOffset\": 1432,\n    \"chapterSummary\": \"A woman says she feels sick thinking about her abuser.\"\n  },\n  {\n    \"startOffset\": 1432,\n    \"endOffset\": 1440,\n    \"chapterSummary\": \"A woman says her memories of her abuse are all punctuated by pain and shame.\"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.17147702
    severity: HARM_SEVERITY_LOW
    severity_score: 0.229362562
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.190272227
    severity: HARM_SEVERITY_LOW
    severity_score: 0.229707971
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.548552573
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.406390697
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.35443306
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.408630699
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 419
  total_token_count: 851841
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1320 seconds to 1440 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1440 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1440, 1560, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1440,\n    \"endOffset\": 1456,\n    \"chapterSummary\": \"A woman wearing a white shirt and a white jacket is talking with another woman wearing a white shirt and a black jacket. They are standing in front of a white picket fence and the house is in the background.\"\n  },\n  {\n    \"startOffset\": 1456,\n    \"endOffset\": 1472,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking with another woman wearing a white shirt. The woman in black jacket is talking about her past.\"\n  },\n  {\n    \"startOffset\": 1472,\n    \"endOffset\": 1488,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  },\n  {\n    \"startOffset\": 1488,\n    \"endOffset\": 1504,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  },\n  {\n    \"startOffset\": 1504,\n    \"endOffset\": 1520,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  },\n  {\n    \"startOffset\": 1520,\n    \"endOffset\": 1536,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  },\n  {\n    \"startOffset\": 1536,\n    \"endOffset\": 1552,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  },\n  {\n    \"startOffset\": 1552,\n    \"endOffset\": 1560,\n    \"chapterSummary\": \"A woman wearing a white shirt with brown pattern is talking about the most remarkable things she has ever seen. She is talking to a man wearing a black shirt.\"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.173148349
    severity: HARM_SEVERITY_LOW
    severity_score: 0.22592856
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.179962501
    severity: HARM_SEVERITY_LOW
    severity_score: 0.219170332
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.525901496
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.402920604
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.357904106
    severity: HARM_SEVERITY_LOW
    severity_score: 0.398172379
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 568
  total_token_count: 851990
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1440 seconds to 1560 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1560 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1560, 1680, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1560,\n    \"endOffset\": 1576,\n    \"chapterSummary\": \"A close up of a man\'s tattooed hand. He is adjusting a recording device worn by a woman.\"\n  },\n  {\n    \"startOffset\": 1576,\n    \"endOffset\": 1592,\n    \"chapterSummary\": \"A woman is being interviewed about her childhood abuse. She had been abused by her neighbor. She says, that she couldn\'t recall how many times she had been raped, as it happened so frequently\"\n  },\n  {\n    \"startOffset\": 1592,\n    \"endOffset\": 1608,\n    \"chapterSummary\": \"A man describes the nature of the crimes he investigated. He says the perpetrator was a disgusting monster who had preyed on vulnerable children. He goes on to say that he has dealt with plenty of vile offenders in his career, but the level of depravity of this case was shocking\"\n  },\n  {\n    \"startOffset\": 1608,\n    \"endOffset\": 1624,\n    \"chapterSummary\": \"The woman says that she told her parents about the abuse when it was happening, but they didn\'t know what to do with it. She also says that she has struggled with the trauma for many years, and that it is hard to maintain the memory of that trauma.\"\n  },\n  {\n    \"startOffset\": 1624,\n    \"endOffset\": 1640,\n    \"chapterSummary\": \"The man who wore a recording device was a detective who had convinced the woman to wear the recording device. He thought that the risk was worth taking. He had never seen anything like this. The woman describes the moment when she knew that the perpetrator was going to get caught. The woman\'s abuser was her neighbor\"\n  },\n  {\n    \"startOffset\": 1640,\n    \"endOffset\": 1656,\n    \"chapterSummary\": \"The man describes the man who abused the woman. He says that he was a pillar of society and that everyone loved him. This gave him a \'get out of jail free card\'. He would take advantage of the fact that the woman\'s mother was profoundly deaf.\"\n  },\n  {\n    \"startOffset\": 1656,\n    \"endOffset\": 1672,\n    \"chapterSummary\": \"The woman says the perpetrator would play games with the children. He would ask them to dress up his penis or give it a kiss.\"\n  },\n  {\n    \"startOffset\": 1672,\n    \"endOffset\": 1680,\n    \"chapterSummary\": \"\"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.176813692
    severity: HARM_SEVERITY_LOW
    severity_score: 0.23440665
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.197909102
    severity: HARM_SEVERITY_LOW
    severity_score: 0.23616375
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.559741318
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.413891643
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.395425975
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.44915098
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 624
  total_token_count: 852046
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1560 seconds to 1680 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1680 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1680, 1800, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1680,\n    \"endOffset\": 1696,\n    \"chapterSummary\": \"A woman in a white tank top is shown from the shoulders up.  Her back is to the camera and a man with heavily tattooed arms is adjusting the strap on a black vest she is wearing. The scene is dark, but her face is clearly visible.\"\n  },\n  {\n    \"startOffset\": 1696,\n    \"endOffset\": 1712,\n    \"chapterSummary\": \"The woman with the black vest in the previous scene is now looking at a man in a black t-shirt with his arms crossed. The man is speaking, but his voice is not audible.  The woman\'s face is partially obscured by the darkness and her hair.  The scene is in a dark room with a brick wall in the background.\"\n  },\n  {\n    \"startOffset\": 1712,\n    \"endOffset\": 1728,\n    \"chapterSummary\": \"The man in the black t-shirt with arms crossed continues to speak. The woman in the black vest is looking at him with an earnest expression. Her face is clearly visible. The scene is in a dark room with a brick wall in the background.\"\n  },\n  {\n    \"startOffset\": 1728,\n    \"endOffset\": 1744,\n    \"chapterSummary\": \"The woman in the black vest is looking at the tattooed man with a smile as she speaks. The man in the black t-shirt with arms crossed continues to listen. The scene is in a dark room with a brick wall in the background.\"\n  },\n  {\n    \"startOffset\": 1744,\n    \"endOffset\": 1760,\n    \"chapterSummary\": \"The woman in the black vest continues to speak about the games her abuser would play with them.  The man in the black t-shirt continues to listen. The scene is in a dark room with a brick wall in the background.\"\n  },\n  {\n    \"startOffset\": 1760,\n    \"endOffset\": 1776,\n    \"chapterSummary\": \"A woman in a white tank top is looking at a man in a black t-shirt.  She speaks about how the abuse started when she was 4 1/2 years old. The man listens intently. The scene is in a room with a bookcase and a plant in the background.\"\n  },\n  {\n    \"startOffset\": 1776,\n    \"endOffset\": 1792,\n    \"chapterSummary\": \"The woman in a white tank top continues to speak about how the abuse started when she was 4 1/2 years old and continued until she was 10. The man listens intently. The scene is in a room with a bookcase and a plant in the background.\"\n  },\n  {\n    \"startOffset\": 1792,\n    \"endOffset\": 1800,\n    \"chapterSummary\": \"A picture of a young girl with pigtails is shown as the woman in the white tank top continues to speak about the abuse and how she is struggling with the trauma.\"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.173988834
    severity: HARM_SEVERITY_LOW
    severity_score: 0.226954922
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.191478819
    severity: HARM_SEVERITY_LOW
    severity_score: 0.228156507
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.52938503
    severity: HARM_SEVERITY_LOW
    severity_score: 0.39887464
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.373418719
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.416677952
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 724
  total_token_count: 852146
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1680 seconds to 1800 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1800 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1800, 1920, candidates {
  content {
    role: "model"
    parts {
      text: "```json\n[\n  {\n    \"startOffset\": 1800,\n    \"endOffset\": 1816,\n    \"chapterSummary\": \"A woman is talking about how confronting her past was terrifying.\"\n  },\n  {\n    \"startOffset\": 1816,\n    \"endOffset\": 1832,\n    \"chapterSummary\": \"The woman describes the moment she confronted her abuser, how he reacted, and how she felt at the time.\"\n  },\n  {\n    \"startOffset\": 1832,\n    \"endOffset\": 1848,\n    \"chapterSummary\": \"The woman shares that she told her parents when the abuse started, but that they didn\'t know what to do about it at the time. \"\n  },\n  {\n    \"startOffset\": 1848,\n    \"endOffset\": 1864,\n    \"chapterSummary\": \"The woman and a detective discuss the difficulties involved in dealing with cases like this, as the woman\'s abuser was seen as a pillar in the community.  \"\n  },\n  {\n    \"startOffset\": 1864,\n    \"endOffset\": 1880,\n    \"chapterSummary\": \"The woman describes the nature of the abuse. \"\n  },\n  {\n    \"startOffset\": 1880,\n    \"endOffset\": 1896,\n    \"chapterSummary\": \"The woman talks about how she was finally able to confront her abuser, that he was not remorseful for his actions. \"\n  },\n  {\n    \"startOffset\": 1896,\n    \"endOffset\": 1912,\n    \"chapterSummary\": \"The detective describes the level of detail and evidence needed to build a case against this kind of offender. \"\n  },\n  {\n    \"startOffset\": 1912,\n    \"endOffset\": 1920,\n    \"chapterSummary\": \"The detective describes his feelings on meeting the woman\'s abuser and how he felt about this case. \"\n  }\n]\n```"
    }
  }
  finish_reason: STOP
  safety_ratings {
    category: HARM_CATEGORY_HATE_SPEECH
    probability: NEGLIGIBLE
    probability_score: 0.166946858
    severity: HARM_SEVERITY_LOW
    severity_score: 0.22303842
  }
  safety_ratings {
    category: HARM_CATEGORY_DANGEROUS_CONTENT
    probability: NEGLIGIBLE
    probability_score: 0.19072403
    severity: HARM_SEVERITY_LOW
    severity_score: 0.223377079
  }
  safety_ratings {
    category: HARM_CATEGORY_HARASSMENT
    probability: LOW
    probability_score: 0.538103461
    severity: HARM_SEVERITY_LOW
    severity_score: 0.395309269
  }
  safety_ratings {
    category: HARM_CATEGORY_SEXUALLY_EXPLICIT
    probability: LOW
    probability_score: 0.347647876
    severity: HARM_SEVERITY_MEDIUM
    severity_score: 0.400866628
  }
}
usage_metadata {
  prompt_token_count: 851422
  candidates_token_count: 478
  total_token_count: 851900
}
, You are an assistant tasked with summarizing videos for retrieval.                     These summaries will be embedded and used to retrieve the raw video.                    Chapterize the video content by grouping the video content into chapters                     with intervals of 16 seconds and providing a concise detail for each chapter that is well optimized for retrieval.                    If there is a famous person like politician, celebrity or athlete, indicate their name and describe what they are famous for.                    Describe important scenes in the video concisely.                    If you are not sure about any info, please do not make it up.                     Only consider video from 1800 seconds to 1920 seconds. Ignore analyzing the rest of video.                    If it is the last chapter, set the endOffset to 1920 instead.\ 
                    If a chapter includes prohibited content, set chapterSummary to "".                    For result, follow JSON schema.<JSONSchema>"\n{\n  \"description\": \"A list of chapters\",\n  \"type\": \"array\",\n  \"items\": {\n\t\"type\":\"object\",\n\t\"properties\": {\n\t\t\"startOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"endOffset\": {\n\t\t\t\"type\":\"integer\"\n\t\t},\n\t\t\"chapterSummary\": {\n\t\t\t\"type\":\"string\"\n\t\t}\n\t},\n\t\"required\": [\"startOffset\",\"endOffset\",\"chapterSummary\" ]\n  }\n}\n"</JSONSchema>"
                    
1920, 2040, candidates {
  content {
    role: "model"
    parts {
